origElemNum,globCoord-x,globCoord-y,fluidMechStrainRate-real-xx,fluidMechStrainRate-real-yy,fluidMechStrainRate-real-xy,fluidMechStrainRate-imag-xx,fluidMechStrainRate-imag-yy,fluidMechStrainRate-imag-xy,locCoord-xi,locCoord-eta
6,1.0842e-19,0,-1.35737e-11,-1.35745e-11,3.44516e-15,7.00297e-13,7.00724e-13,-1.36592e-14,1,1
11,1e-05,-1.03947e-20,-1.3111e-11,-1.3332e-11,9.81237e-05,6.9196e-13,6.91199e-13,-4.77341e-05,-0.977273,-0.977273
11,2e-05,5.08071e-20,-1.26517e-11,-1.30929e-11,0.000209657,6.83141e-13,6.81663e-13,-0.000103787,-0.954545,-0.954545
11,3e-05,-2.24004e-20,-1.21963e-11,-1.28569e-11,0.000335217,6.73845e-13,6.72351e-13,-0.000168053,-0.931818,-0.931818
11,4e-05,2.61026e-20,-1.17445e-11,-1.26242e-11,0.000475419,6.64123e-13,6.63248e-13,-0.00024043,-0.909091,-0.909091
11,5e-05,1.6706e-20,-1.12968e-11,-1.23946e-11,0.00063088,6.53989e-13,6.54346e-13,-0.000320812,-0.886364,-0.886364
11,6e-05,2.52495e-20,-1.08532e-11,-1.21681e-11,0.000802215,6.43441e-13,6.45671e-13,-0.000409095,-0.863636,-0.863636
11,7e-05,4.42085e-20,-1.04136e-11,-1.19449e-11,0.000990042,6.32499e-13,6.37194e-13,-0.000505176,-0.840909,-0.840909
11,8e-05,-3.42456e-20,-9.97833e-12,-1.17248e-11,0.00119497,6.2117e-13,6.28918e-13,-0.000608949,-0.818182,-0.818182
11,9e-05,2.89873e-20,-9.54742e-12,-1.15079e-11,0.00141763,6.09478e-13,6.20868e-13,-0.000720311,-0.795455,-0.795455
11,0.0001,-3.38731e-20,-9.12099e-12,-1.12942e-11,0.00165863,5.97418e-13,6.13014e-13,-0.000839157,-0.772727,-0.772727
11,0.00011,-3.52577e-20,-8.69913e-12,-1.10837e-11,0.00191858,5.85004e-13,6.05374e-13,-0.000965383,-0.75,-0.75
11,0.00012,-2.34274e-20,-8.28193e-12,-1.08764e-11,0.0021981,5.72281e-13,5.97928e-13,-0.00109889,-0.727273,-0.727273
11,0.00013,-1.14221e-20,-7.86951e-12,-1.06723e-11,0.00249781,5.59215e-13,5.90685e-13,-0.00123956,-0.704545,-0.704545
11,0.00014,-4.48236e-20,-7.46197e-12,-1.04713e-11,0.00281833,5.45844e-13,5.83644e-13,-0.0013873,-0.681818,-0.681818
11,0.00015,-5.26778e-20,-7.05941e-12,-1.02737e-11,0.00316026,5.32156e-13,5.76823e-13,-0.001542,-0.659091,-0.659091
11,0.00016,3.4277e-21,-6.66194e-12,-1.00792e-11,0.00352423,5.18205e-13,5.70186e-13,-0.00170357,-0.636364,-0.636364
11,0.00017,-4.68195e-20,-6.26966e-12,-9.88784e-12,0.00391085,5.03958e-13,5.63752e-13,-0.00187188,-0.613636,-0.613636
11,0.00018,-2.68029e-20,-5.88265e-12,-9.69979e-12,0.00432075,4.89451e-13,5.57528e-13,-0.00204685,-0.590909,-0.590909
11,0.00019,-4.99458e-20,-5.50111e-12,-9.5149e-12,0.00475452,4.74698e-13,5.51506e-13,-0.00222837,-0.568182,-0.568182
11,0.0002,-3.18203e-20,-5.12501e-12,-9.33321e-12,0.0052128,4.59696e-13,5.45673e-13,-0.00241632,-0.545455,-0.545455
11,0.00021,-4.25133e-20,-4.75457e-12,-9.15476e-12,0.0056962,4.44474e-13,5.40048e-13,-0.00261061,-0.522727,-0.522727
11,0.00022,-2.20229e-20,-4.38979e-12,-8.97955e-12,0.00620532,4.29033e-13,5.34608e-13,-0.00281114,-0.5,-0.5
11,0.00023,-4.45332e-20,-4.03087e-12,-8.80752e-12,0.0067408,4.13386e-13,5.29372e-13,-0.0030178,-0.477273,-0.477273
11,0.00024,-4.05872e-20,-3.67783e-12,-8.63873e-12,0.00730324,3.97534e-13,5.24343e-13,-0.00323048,-0.454545,-0.454545
11,0.00025,-2.07038e-20,-3.33083e-12,-8.47312e-12,0.00789327,3.81515e-13,5.19495e-13,-0.00344908,-0.431818,-0.431818
11,0.00026,-3.47196e-20,-2.98997e-12,-8.31084e-12,0.00851149,3.65318e-13,5.14861e-13,-0.00367349,-0.409091,-0.409091
11,0.00027,-2.94881e-20,-2.65533e-12,-8.15169e-12,0.00915853,3.48964e-13,5.10409e-13,-0.00390362,-0.386364,-0.386364
11,0.00028,-3.18384e-20,-2.32704e-12,-7.99582e-12,0.009835,3.32465e-13,5.06153e-13,-0.00413936,-0.363636,-0.363636
11,0.00029,-2.66024e-20,-2.00514e-12,-7.84315e-12,0.0105415,3.15835e-13,5.02089e-13,-0.0043806,-0.340909,-0.340909
11,0.0003,-1.08252e-20,-1.68981e-12,-7.69375e-12,0.0112787,2.99078e-13,4.98223e-13,-0.00462724,-0.318182,-0.318182
11,0.00031,-3.44225e-20,-1.38116e-12,-7.54756e-12,0.0120471,2.82212e-13,4.94551e-13,-0.00487917,-0.295455,-0.295455
11,0.00032,-3.07739e-20,-1.07922e-12,-7.40458e-12,0.0128475,2.65249e-13,4.91069e-13,-0.0051363,-0.272727,-0.272727
11,0.00033,-4.71162e-20,-7.84133e-13,-7.26487e-12,0.0136804,2.48197e-13,4.87779e-13,-0.00539851,-0.25,-0.25
11,0.00034,-2.09264e-20,-4.96032e-13,-7.12842e-12,0.0145463,2.31067e-13,4.8468e-13,-0.0056657,-0.227273,-0.227273
11,0.00035,-3.40317e-20,-2.14972e-13,-6.99518e-12,0.0154461,2.13882e-13,4.81766e-13,-0.00593777,-0.204545,-0.204545
11,0.00036,-2.80064e-20,5.89093e-14,-6.86521e-12,0.0163802,1.96641e-13,4.79051e-13,-0.00621462,-0.181818,-0.181818
11,0.00037,-2.10124e-20,3.25551e-13,-6.73846e-12,0.0173492,1.79358e-13,4.76523e-13,-0.00649613,-0.159091,-0.159091
11,0.00038,-1.29313e-20,5.84792e-13,-6.61497e-12,0.0183539,1.62048e-13,4.74183e-13,-0.00678221,-0.136364,-0.136364
11,0.00039,-1.24698e-20,8.36544e-13,-6.4947e-12,0.0193948,1.44727e-13,4.72027e-13,-0.00707275,-0.113636,-0.113636
11,0.0004,-1.85248e-20,1.08073e-12,-6.37773e-12,0.0204724,1.27402e-13,4.70063e-13,-0.00736765,-0.0909091,-0.0909091
11,0.00041,-1.5101e-20,1.31726e-12,-6.26398e-12,0.0215876,1.10084e-13,4.68287e-13,-0.0076668,-0.0681818,-0.0681818
11,0.00042,-1.6204e-20,1.54597e-12,-6.15347e-12,0.0227408,9.27795e-14,4.66701e-13,-0.0079701,-0.0454545,-0.0454545
11,0.00043,-1.58651e-20,1.76677e-12,-6.04623e-12,0.0239326,7.55103e-14,4.653e-13,-0.00827744,-0.0227273,-0.0227273
11,0.00044,-8.49066e-16,1.92593e-12,-5.86722e-12,0.0251638,-2.02303e-14,5.37937e-13,-0.00858872,0,0
11,0.00045,-1.3324e-20,2.18435e-12,-5.84153e-12,0.0264348,4.11195e-14,4.63046e-13,-0.00890384,0.0227273,0.0227273
11,0.00046,-1.19688e-20,2.38088e-12,-5.74407e-12,0.0277464,2.40125e-14,4.622e-13,-0.00922269,0.0454545,0.0454545
11,0.00047,-9.17178e-21,2.56907e-12,-5.64986e-12,0.0290991,6.99117e-15,4.61541e-13,-0.00954516,0.0681818,0.0681818
11,0.00048,-1.68307e-20,2.74888e-12,-5.55889e-12,0.0304936,-9.93903e-15,4.61061e-13,-0.00987116,0.0909091,0.0909091
11,0.00049,-3.99951e-21,2.92019e-12,-5.47118e-12,0.0319304,-2.67647e-14,4.60769e-13,-0.0102006,0.113636,0.113636
11,0.0005,-1.12372e-20,3.08282e-12,-5.38676e-12,0.0334103,-4.34856e-14,4.60659e-13,-0.0105333,0.136364,0.136364
11,0.00051,-7.45984e-21,3.23675e-12,-5.30556e-12,0.0349337,-6.00719e-14,4.60734e-13,-0.0108692,0.159091,0.159091
11,0.00052,-2.80064e-20,3.38191e-12,-5.2277e-12,0.0365013,-7.65249e-14,4.60982e-13,-0.0112083,0.181818,0.181818
11,0.00053,-1.70911e-20,3.51808e-12,-5.15306e-12,0.0381138,-9.28228e-14,4.61416e-13,-0.0115503,0.204545,0.204545
11,0.00054,-2.43145e-20,3.64525e-12,-5.08167e-12,0.0397717,-1.08959e-13,4.62042e-13,-0.0118953,0.227273,0.227273
11,0.00055,-1.32349e-20,3.76325e-12,-5.01357e-12,0.0414757,-1.24926e-13,4.62834e-13,-0.012243,0.25,0.25
11,0.00056,-2.06095e-20,3.87202e-12,-4.94876e-12,0.0432264,-1.40703e-13,4.63808e-13,-0.0125934,0.272727,0.272727
11,0.00057,-2.76462e-20,3.97145e-12,-4.88717e-12,0.0450244,-1.56286e-13,4.64979e-13,-0.0129465,0.295455,0.295455
11,0.00058,-1.42133e-20,4.06142e-12,-4.82888e-12,0.0468703,-1.71654e-13,4.66303e-13,-0.0133019,0.318182,0.318182
11,0.00059,-1.30499e-20,4.14182e-12,-4.77383e-12,0.0487647,-1.86807e-13,4.67831e-13,-0.0136598,0.340909,0.340909
11,0.0006,-3.18384e-20,4.2126e-12,-4.72207e-12,0.0507083,-2.01727e-13,4.69531e-13,-0.0140199,0.363636,0.363636
11,0.00061,-2.61e-20,4.27359e-12,-4.67361e-12,0.0527016,-2.164e-13,4.71392e-13,-0.0143823,0.386364,0.386364
11,0.00062,-3.13315e-20,4.32473e-12,-4.6284e-12,0.0547453,-2.30818e-13,4.73446e-13,-0.0147466,0.409091,0.409091
11,0.00063,-3.08682e-20,4.36588e-12,-4.58644e-12,0.05684,-2.44959e-13,4.75677e-13,-0.0151129,0.431818,0.431818
11,0.00064,-5.41398e-20,4.39696e-12,-4.54775e-12,0.0589863,-2.58832e-13,4.78106e-13,-0.0154811,0.454545,0.454545
11,0.00065,-1.404e-20,4.4179e-12,-4.51237e-12,0.0611849,-2.724e-13,4.80682e-13,-0.0158511,0.477273,0.477273
11,0.00066,2.5411e-20,4.42851e-12,-4.48026e-12,0.0634363,-2.8567e-13,4.83425e-13,-0.0162226,0.5,0.5
11,0.00067,-1.85569e-21,4.42881e-12,-4.45138e-12,0.0657411,-2.98623e-13,4.86393e-13,-0.0165958,0.522727,0.522727
11,0.00068,-5.21491e-20,4.41854e-12,-4.42585e-12,0.0681001,-3.11259e-13,4.89486e-13,-0.0169703,0.545455,0.545455
11,0.00069,-4.31696e-20,4.39772e-12,-4.40351e-12,0.0705137,-3.23538e-13,4.92792e-13,-0.0173462,0.568182,0.568182
11,0.0007,-6.47415e-21,4.36617e-12,-4.38451e-12,0.0729826,-3.35483e-13,4.96254e-13,-0.0177233,0.590909,0.590909
11,0.00071,-2.98789e-20,4.32385e-12,-4.36874e-12,0.0755075,-3.47046e-13,4.99898e-13,-0.0181016,0.613636,0.613636
11,0.00072,3.4277e-21,4.27061e-12,-4.35633e-12,0.0780889,-3.58248e-13,5.03676e-13,-0.0184808,0.636364,0.636364
11,0.00073,-3.74312e-20,4.20636e-12,-4.34707e-12,0.0807275,-3.6906e-13,5.07704e-13,-0.018861,0.659091,0.659091
11,0.00074,-9.24823e-21,4.13103e-12,-4.34113e-12,0.0834238,-3.79462e-13,5.11902e-13,-0.019242,0.681818,0.681818
11,0.00075,3.82448e-21,4.04446e-12,-4.3385e-12,0.0861785,-3.89463e-13,5.16215e-13,-0.0196237,0.704545,0.704545
11,0.00076,1.98357e-21,3.94656e-12,-4.3391e-12,0.0889922,-3.99043e-13,5.20766e-13,-0.020006,0.727273,0.727273
11,0.00077,2.23405e-20,3.83724e-12,-4.34308e-12,0.0918656,-4.08185e-13,5.25394e-13,-0.0203888,0.75,0.75
11,0.00078,8.21542e-24,3.71638e-12,-4.35026e-12,0.0947992,-4.16891e-13,5.30257e-13,-0.020772,0.772727,0.772727
11,0.00079,1.96699e-20,3.58391e-12,-4.36073e-12,0.0977936,-4.25131e-13,5.35274e-13,-0.0211555,0.795455,0.795455
11,0.0008,-3.84807e-20,3.43968e-12,-4.37446e-12,0.10085,-4.32908e-13,5.40472e-13,-0.0215392,0.818182,0.818182
11,0.00081,-3.22531e-21,3.28369e-12,-4.39145e-12,0.103968,-4.4018e-13,5.45883e-13,-0.0219229,0.840909,0.840909
11,0.00082,5.65897e-20,3.11567e-12,-4.41172e-12,0.107148,-4.46978e-13,5.5148e-13,-0.0223067,0.863636,0.863636
11,0.00083,-3.62335e-20,2.93565e-12,-4.43531e-12,0.110392,-4.53267e-13,5.57137e-13,-0.0226903,0.886364,0.886364
11,0.00084,5.80781e-20,2.74345e-12,-4.46213e-12,0.1137,-4.59042e-13,5.63074e-13,-0.0230736,0.909091,0.909091
11,0.00085,-1.11772e-20,2.53903e-12,-4.49223e-12,0.117073,-4.64274e-13,5.69133e-13,-0.0234567,0.931818,0.931818
11,0.00086,5.02247e-20,2.32223e-12,-4.52567e-12,0.12051,-4.68988e-13,5.75323e-13,-0.0238393,0.954545,0.954545
11,0.00087,-2.33782e-20,2.09298e-12,-4.56227e-12,0.124014,-4.73124e-13,5.8182e-13,-0.0242213,0.977273,0.977273
11,0.00088,-1.08962e-15,1.76374e-12,-4.42667e-12,0.127584,-5.71064e-13,6.82808e-13,-0.0246028,1,1
16,0.00089,1.00888e-19,5.19601e-13,-2.41616e-12,0.135048,-4.26942e-13,-9.43335e-14,-0.0168857,-0.977273,-0.977273
16,0.0009,4.07449e-19,4.60026e-13,-2.37162e-12,0.136314,-4.19487e-13,-9.07504e-14,-0.0187125,-0.954545,-0.954545
16,0.00091,8.78036e-19,4.03717e-13,-2.32747e-12,0.137505,-4.11872e-13,-8.69356e-14,-0.0206553,-0.931818,-0.931818
16,0.00092,1.58159e-18,3.50551e-13,-2.2837e-12,0.138627,-4.04112e-13,-8.29659e-14,-0.022708,-0.909091,-0.909091
16,0.00093,2.46728e-18,3.00512e-13,-2.24033e-12,0.139686,-3.96264e-13,-7.8707e-14,-0.0248643,-0.886364,-0.886364
16,0.00094,3.47963e-18,2.53562e-13,-2.19735e-12,0.140689,-3.88227e-13,-7.41892e-14,-0.0271178,-0.863636,-0.863636
16,0.00095,4.63314e-18,2.09567e-13,-2.15478e-12,0.14164,-3.80131e-13,-6.94537e-14,-0.0294624,-0.840909,-0.840909
16,0.00096,5.92415e-18,1.68565e-13,-2.11268e-12,0.142546,-3.719e-13,-6.4765e-14,-0.0318918,-0.818182,-0.818182
16,0.00097,7.3986e-18,1.30306e-13,-2.07104e-12,0.143414,-3.63589e-13,-5.99191e-14,-0.0343998,-0.795455,-0.795455
16,0.00098,9.03685e-18,9.49093e-14,-2.02977e-12,0.144248,-3.55168e-13,-5.46616e-14,-0.0369799,-0.772727,-0.772727
16,0.00099,1.08553e-17,6.217e-14,-1.98904e-12,0.145056,-3.46661e-13,-4.95293e-14,-0.039626,-0.75,-0.75
16,0.001,1.26964e-17,3.21477e-14,-1.94877e-12,0.145843,-3.38056e-13,-4.42103e-14,-0.0423319,-0.727273,-0.727273
16,0.00101,1.47232e-17,4.69019e-15,-1.90899e-12,0.146616,-3.29404e-13,-3.88536e-14,-0.0450912,-0.704545,-0.704545
16,0.00102,1.68095e-17,-2.02265e-14,-1.8697e-12,0.147379,-3.20687e-13,-3.34685e-14,-0.0478976,-0.681818,-0.681818
16,0.00103,1.9055e-17,-4.26539e-14,-1.83097e-12,0.148141,-3.11872e-13,-2.81123e-14,-0.050745,-0.659091,-0.659091
16,0.00104,2.13922e-17,-6.27236e-14,-1.79273e-12,0.148905,-3.0306e-13,-2.25226e-14,-0.053627,-0.636364,-0.636364
16,0.00105,2.38166e-17,-8.04836e-14,-1.75501e-12,0.149679,-2.94191e-13,-1.70632e-14,-0.0565375,-0.613636,-0.613636
16,0.00106,2.63192e-17,-9.59526e-14,-1.71782e-12,0.150468,-2.85249e-13,-1.17578e-14,-0.05947,-0.590909,-0.590909
16,0.00107,2.89271e-17,-1.09243e-13,-1.68121e-12,0.151279,-2.76342e-13,-6.31624e-15,-0.0624183,-0.568182,-0.568182
16,0.00108,3.15542e-17,-1.20386e-13,-1.64511e-12,0.152117,-2.67381e-13,-9.76094e-16,-0.0653763,-0.545455,-0.545455
16,0.00109,3.42592e-17,-1.29505e-13,-1.60962e-12,0.152988,-2.58438e-13,4.34269e-15,-0.0683375,-0.522727,-0.522727
16,0.0011,3.70552e-17,-1.36582e-13,-1.57469e-12,0.1539,-2.49459e-13,9.58523e-15,-0.0712958,-0.5,-0.5
16,0.00111,3.98966e-17,-1.41785e-13,-1.5403e-12,0.154856,-2.40523e-13,1.4739e-14,-0.0742449,-0.477273,-0.477273
16,0.00112,4.27672e-17,-1.45085e-13,-1.50651e-12,0.155865,-2.31561e-13,1.98221e-14,-0.0771785,-0.454545,-0.454545
16,0.00113,4.56867e-17,-1.46611e-13,-1.47329e-12,0.156931,-2.22658e-13,2.47749e-14,-0.0800904,-0.431818,-0.431818
16,0.00114,4.8623e-17,-1.46399e-13,-1.44067e-12,0.15806,-2.13754e-13,2.9663e-14,-0.0829742,-0.409091,-0.409091
16,0.00115,5.15729e-17,-1.4453e-13,-1.40865e-12,0.15926,-2.04918e-13,3.43785e-14,-0.0858237,-0.386364,-0.386364
16,0.00116,5.45357e-17,-1.41106e-13,-1.37722e-12,0.160535,-1.96139e-13,3.88374e-14,-0.0886327,-0.363636,-0.363636
16,0.00117,5.75332e-17,-1.36127e-13,-1.34644e-12,0.161892,-1.87397e-13,4.34491e-14,-0.0913949,-0.340909,-0.340909
16,0.00118,6.05416e-17,-1.29678e-13,-1.31615e-12,0.163336,-1.78713e-13,4.76605e-14,-0.0941039,-0.318182,-0.318182
16,0.00119,6.35397e-17,-1.21844e-13,-1.28653e-12,0.164875,-1.70108e-13,5.17009e-14,-0.0967537,-0.295455,-0.295455
16,0.0012,6.65015e-17,-1.12701e-13,-1.2575e-12,0.166513,-1.61598e-13,5.57166e-14,-0.0993378,-0.272727,-0.272727
16,0.00121,6.94776e-17,-1.02297e-13,-1.22903e-12,0.168257,-1.53171e-13,5.93575e-14,-0.10185,-0.25,-0.25
16,0.00122,7.24093e-17,-9.07084e-14,-1.20126e-12,0.170113,-1.44836e-13,6.2977e-14,-0.104284,-0.227273,-0.227273
16,0.00123,7.52939e-17,-7.79942e-14,-1.17397e-12,0.172087,-1.36617e-13,6.62469e-14,-0.106634,-0.204545,-0.204545
16,0.00124,7.81548e-17,-6.42394e-14,-1.14729e-12,0.174185,-1.28527e-13,6.92634e-14,-0.108893,-0.181818,-0.181818
16,0.00125,8.09804e-17,-4.95216e-14,-1.12125e-12,0.176413,-1.20561e-13,7.21624e-14,-0.111055,-0.159091,-0.159091
16,0.00126,8.37408e-17,-3.38473e-14,-1.09585e-12,0.178777,-1.12709e-13,7.5007e-14,-0.113114,-0.136364,-0.136364
16,0.00127,8.64437e-17,-1.73203e-14,-1.07095e-12,0.181283,-1.0502e-13,7.74243e-14,-0.115063,-0.113636,-0.113636
16,0.00128,8.90774e-17,-4.67891e-17,-1.04662e-12,0.183937,-9.74718e-14,7.96814e-14,-0.116896,-0.0909091,-0.0909091
16,0.00129,9.16336e-17,1.79242e-14,-1.02296e-12,0.186746,-9.01298e-14,8.17855e-14,-0.118608,-0.0681818,-0.0681818
16,0.0013,9.41099e-17,3.65792e-14,-9.99794e-13,0.189714,-8.28997e-14,8.3699e-14,-0.120191,-0.0454545,-0.0454545
16,0.00131,9.65025e-17,5.57746e-14,-9.77218e-13,0.192848,-7.59088e-14,8.51905e-14,-0.12164,-0.0227273,-0.0227273
16,0.00132,-7.1846e-16,3.04803e-13,-5.6339e-13,0.196155,-1.26929e-13,4.87985e-13,-0.122948,0,0
16,0.00133,1.0099e-16,9.56547e-14,-9.3363e-13,0.19964,-6.24423e-14,8.77854e-14,-0.124109,0.0227273,0.0227273
16,0.00134,1.03072e-16,1.16163e-13,-9.12621e-13,0.203309,-5.60222e-14,8.86715e-14,-0.125116,0.0454545,0.0454545
16,0.00135,1.05044e-16,1.36973e-13,-8.92187e-13,0.207169,-4.98415e-14,8.93897e-14,-0.125964,0.0681818,0.0681818
16,0.00136,1.06887e-16,1.58021e-13,-8.72239e-13,0.211225,-4.38821e-14,9.00513e-14,-0.126646,0.0909091,0.0909091
16,0.00137,1.08602e-16,1.79257e-13,-8.52757e-13,0.215483,-3.81362e-14,9.02731e-14,-0.127156,0.113636,0.113636
16,0.00138,1.1018e-16,2.00541e-13,-8.33845e-13,0.21995,-3.26827e-14,9.05416e-14,-0.127487,0.136364,0.136364
16,0.00139,1.11609e-16,2.21873e-13,-8.15393e-13,0.224631,-2.746e-14,9.0529e-14,-0.127634,0.159091,0.159091
16,0.0014,1.12893e-16,2.43141e-13,-7.97384e-13,0.229532,-2.25125e-14,9.03179e-14,-0.12759,0.181818,0.181818
16,0.00141,1.14027e-16,2.64295e-13,-7.79684e-13,0.23466,-1.78497e-14,8.97726e-14,-0.127348,0.204545,0.204545
16,0.00142,1.14988e-16,2.85279e-13,-7.62292e-13,0.24002,-1.34707e-14,8.89963e-14,-0.126903,0.227273,0.227273
16,0.00143,1.15783e-16,3.0602e-13,-7.45558e-13,0.245619,-9.40429e-15,8.83044e-14,-0.126248,0.25,0.25
16,0.00144,1.16385e-16,3.26395e-13,-7.29302e-13,0.251463,-5.64776e-15,8.75641e-14,-0.125378,0.272727,0.272727
16,0.00145,1.16808e-16,3.46403e-13,-7.13246e-13,0.257557,-2.20898e-15,8.65834e-14,-0.124285,0.295455,0.295455
16,0.00146,1.17035e-16,3.65965e-13,-6.97443e-13,0.263908,9.19811e-16,8.53952e-14,-0.122963,0.318182,0.318182
16,0.00147,1.17086e-16,3.84961e-13,-6.81964e-13,0.270521,3.68396e-15,8.40108e-14,-0.121407,0.340909,0.340909
16,0.00148,1.16901e-16,4.03385e-13,-6.66859e-13,0.277403,6.12247e-15,8.27529e-14,-0.119609,0.363636,0.363636
16,0.00149,1.16517e-16,4.21103e-13,-6.51854e-13,0.28456,8.14944e-15,8.12153e-14,-0.117565,0.386364,0.386364
16,0.0015,1.15925e-16,4.38092e-13,-6.37319e-13,0.291998,9.86287e-15,7.9795e-14,-0.115266,0.409091,0.409091
16,0.00151,1.15066e-16,4.54284e-13,-6.23008e-13,0.299722,1.11803e-14,7.84009e-14,-0.112708,0.431818,0.431818
